uid,domainID,siteID,namedLocation,collectDate,identifiedDate,sampleID,sampleCode,referencePhotoID,referencePhotoCode,taxonID,targetTaxaPresent,scientificName,morphospeciesID,taxonRank,phylum,subphylum,class,subclass,infraclass,superorder,order,suborder,superfamily,family,subfamily,genus,specificEpithet,infraspecificEpithet,nauplii,zooMinimumLength,zooMaximumLength,zooMeanLength,zooWidth,individualCount,subsampleType,zooVolumePerBottle,zooSubsampleVolume,adjCountPerBottle,indeterminateSpecies,sampleCondition,distinctTaxon,identificationQualifier,identificationReferences,qcChecked,laboratoryName,internalLabName,identifiedBy,identificationRemarks,identificationHistoryID,dataQF,publicationDate,release
5a0ac9a4-a18d-4d1d-8eb7-73f9736eea12,D03,BARC,BARC.AOS.buoy.c0,2015-02-18T17:00Z,2015-04-13,BARC.20150218.TOW.1,,,,TRISIM,Y,Trichocerca similis,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Trichocercidae,,,"",N,,,,,1,coarse,500,88,6,N,"damaged, affecting measurement",Y,,"Stemberger, 1979",N,EcoAnalysts Inc.,EcoAnalysts,mhill,lost; not measured,,legacyData,20231226T235337Z,RELEASE-2024
a91cd2aa-3f0d-47d5-8b89-8e44d7280358,D03,BARC,BARC.AOS.littoral1,2015-02-18T17:00Z,2015-04-13,BARC.20150218.TOW.2,,,,LECLIG,Y,Lecane ligona,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Lecanidae,,,"",N,,,,,1,coarse,500,116,4,N,"damaged, affecting measurement",Y,,"Stemberger, 1979",N,EcoAnalysts Inc.,EcoAnalysts,mhill,lost; not measured,,legacyData,20231226T235337Z,RELEASE-2024
daeef6a7-7ff0-4e71-8724-1698522828c1,D03,BARC,BARC.AOS.littoral2,2015-02-18T17:00Z,2015-04-13,BARC.20150218.SCHINDLER.3,,,,LECSP1,Y,Lecane sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Lecanidae,,,"",N,0.138,0.15,0.14,,25,coarse,500,500,25,N,condition OK,Y,,"Stemberger, 1979",N,EcoAnalysts Inc.,EcoAnalysts,mhill,"",,legacyData,20231226T235337Z,RELEASE-2024
23d720af-1ff2-4a0d-bcc8-15232f732e95,D03,BARC,BARC.AOS.buoy.c0,2015-02-18T17:00Z,2015-04-13,BARC.20150218.TOW.1,,,,ALOSP1,Y,Alonella sp.,"",genus,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,"","",Diplostraca,Anomopoda,,Chydoridae,,,"",N,,,,,1,coarse,500,88,6,N,"damaged, affecting measurement",Y,,"Edmondson, 1949",N,EcoAnalysts Inc.,EcoAnalysts,mhill,lost; not measured,,legacyData,20231226T235337Z,RELEASE-2024
0f112cd3-e226-4de4-8abc-065348b69db7,D03,BARC,BARC.AOS.littoral2,2015-02-18T17:00Z,2015-04-13,BARC.20150218.SCHINDLER.3,,,,TROPRA1,Y,Tropocyclops prasinus mexicanus,"",subspecies,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Podoplea,Cyclopoida,"",,Cyclopidae,,,mexicanus,N,0.475,0.525,0.5,,5,coarse,500,500,5,N,condition OK,Y,,"Dodson et al., 2010",N,EcoAnalysts Inc.,EcoAnalysts,mhill,"",,legacyData,20231226T235337Z,RELEASE-2024
c3491c05-c107-4ea4-a48c-7a9cc05d1c0e,D03,BARC,BARC.AOS.littoral2,2015-02-18T17:00Z,2015-04-13,BARC.20150218.SCHINDLER.3,,,,LECLIG,Y,Lecane ligona,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Lecanidae,,,"",N,0.112,0.112,0.112,,13,coarse,500,500,13,N,condition OK,Y,,"Stemberger, 1979",N,EcoAnalysts Inc.,EcoAnalysts,mhill,"",,legacyData,20231226T235337Z,RELEASE-2024
31f6b9dc-e0eb-4a8b-9731-e837f0b8d6cd,D03,BARC,BARC.AOS.littoral2,2015-02-18T17:00Z,2015-04-13,BARC.20150218.SCHINDLER.3,,,,GASSTY,Y,Gastropus stylifer,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Gastropodidae,,,"",N,0.1,0.112,0.103,,9,coarse,500,500,9,N,condition OK,Y,,"Stemberger, 1979",N,EcoAnalysts Inc.,EcoAnalysts,mhill,"",,legacyData,20231226T235337Z,RELEASE-2024
a82cbcaa-77a5-49ec-9019-37270f24545d,D03,BARC,BARC.AOS.buoy.c0,2015-02-18T17:00Z,2015-04-13,BARC.20150218.TOW.1,,,,BDESP,Y,Bdelloidea sp.,"",subclass,Rotifera,"",Bdelloidea,,Bdelloidea,"","","","",,"",,,"",N,0.188,0.188,0.188,,20,coarse,500,88,114,N,condition OK,Y,,"Stemberger, 1979",N,EcoAnalysts Inc.,EcoAnalysts,mhill,"",,legacyData,20231226T235337Z,RELEASE-2024
9965a01a-7e58-4a57-884f-898be1a2d26c,D03,BARC,BARC.AOS.buoy.c0,2015-02-18T17:00Z,2015-04-13,BARC.20150218.TOW.1,,,,POLSP20,Y,Polyarthra sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Synchaetidae,,,"",N,0.1,0.1,0.1,,1,coarse,500,88,6,N,condition OK,Y,,"Stemberger, 1979",N,EcoAnalysts Inc.,EcoAnalysts,mhill,"",,legacyData,20231226T235337Z,RELEASE-2024
3255997e-5783-47b1-a8ae-48ebf7fdacce,D03,BARC,BARC.AOS.littoral1,2015-02-18T17:00Z,2015-04-13,BARC.20150218.TOW.2,,,,HESAUG,Y,Hesperodiaptomus augustaensis,"",species,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,"",,Diaptomidae,,,"",N,1.025,1.175,1.097,,20,coarse,500,116,86,N,condition OK,Y,,"Dodson et al., 2010",N,EcoAnalysts Inc.,EcoAnalysts,mhill,"",,legacyData,20231226T235337Z,RELEASE-2024
13e0a949-81db-4cc0-ab29-73c2fd1ed255,D03,BARC,BARC.AOS.buoy.c0,2015-02-18T17:00Z,2015-04-13,BARC.20150218.TOW.1,,,,MONBUL,Y,Monostyla bulla,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Lecanidae,,,"",N,0.112,0.112,0.112,,15,coarse,500,88,86,N,condition OK,Y,,"Stemberger, 1979",N,EcoAnalysts Inc.,EcoAnalysts,mhill,"",,legacyData,20231226T235337Z,RELEASE-2024
e7570591-f709-47e3-9866-b7eb798dac70,D03,BARC,BARC.AOS.littoral1,2015-02-18T17:00Z,2015-04-13,BARC.20150218.TOW.2,,,,CALSP1,Y,Calanoida sp.,copepodites,order,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,"",,"",,,"",N,0.65,1.075,0.88,,31,coarse,500,116,134,N,condition OK,Y,,"Dodson et al., 2010",N,EcoAnalysts Inc.,EcoAnalysts,mhill,"",,legacyData,20231226T235337Z,RELEASE-2024
e4fed494-c931-4374-be0e-1fb9b5a822db,D03,BARC,BARC.AOS.littoral2,2015-02-18T17:00Z,2015-04-13,BARC.20150218.SCHINDLER.3,,,,CHYSPH,Y,Chydorus sphaericus,"",species,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,"","",Diplostraca,Anomopoda,,Chydoridae,,,"",N,0.225,0.225,0.225,,1,coarse,500,500,1,N,condition OK,Y,,"Dodson et al., 2010",N,EcoAnalysts Inc.,EcoAnalysts,mhill,"",,legacyData,20231226T235337Z,RELEASE-2024
b493b25b-809a-46a1-b5cf-cd0fb26967b3,D03,BARC,BARC.AOS.buoy.c0,2015-02-18T17:00Z,2015-04-13,BARC.20150218.TOW.1,,,,CYCSP,Y,Cyclopoida sp.,copepodites,order,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Podoplea,Cyclopoida,"",,"",,,"",N,0.375,0.45,0.408,,3,coarse,500,88,17,N,condition OK,Y,,"Dodson et al., 2010",N,EcoAnalysts Inc.,EcoAnalysts,mhill,"",,legacyData,20231226T235337Z,RELEASE-2024
0f878242-f0f8-4863-aa15-805ba1fe1c18,D03,BARC,BARC.AOS.littoral1,2015-02-18T17:00Z,2015-04-13,BARC.20150218.TOW.2,,,,COPSP,Y,Copepoda sp.,nauplii,subclass,Arthropoda,Crustacea,Maxillopoda,,Copepoda,"","","","",,"",,,"",Y,0.012,0.188,0.138,,1422,coarse,500,116,6138,N,condition OK,Y,,"Dodson et al., 2010",N,EcoAnalysts Inc.,EcoAnalysts,mhill,"",,legacyData,20231226T235337Z,RELEASE-2024
eaa02794-3dc2-4efb-99fb-2fe56ec6b955,D03,BARC,BARC.AOS.littoral1,2015-02-18T17:00Z,2015-04-13,BARC.20150218.TOW.2,,,,PTYBRA,Y,Ptygura brachiata,"",species,Rotifera,"",Monogonta,,Monogononta,"",Gnesiotrocha,Flosculariaceae,"",,Flosculariidae,,,"",N,0.15,0.188,0.176,,10,coarse,500,116,43,N,condition OK,Y,,"Edmondson, 1949",N,EcoAnalysts Inc.,EcoAnalysts,mhill,"",,legacyData,20231226T235337Z,RELEASE-2024
452c2b8e-56a0-4586-bc87-0690be15292c,D03,BARC,BARC.AOS.littoral2,2015-02-18T17:00Z,2015-04-13,BARC.20150218.SCHINDLER.3,,,,PTYBRA,Y,Ptygura brachiata,"",species,Rotifera,"",Monogonta,,Monogononta,"",Gnesiotrocha,Flosculariaceae,"",,Flosculariidae,,,"",N,0.15,0.188,0.176,,32,coarse,500,500,32,N,condition OK,Y,,"Edmondson, 1949",N,EcoAnalysts Inc.,EcoAnalysts,mhill,"",,legacyData,20231226T235337Z,RELEASE-2024
15686787-4767-4750-9851-ee3f1f8fd07a,D03,BARC,BARC.AOS.littoral1,2015-02-18T17:00Z,2015-04-13,BARC.20150218.TOW.2,,,,LECSP1,Y,Lecane sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Lecanidae,,,"",N,0.138,0.15,0.14,,11,coarse,500,116,47,N,condition OK,Y,,"Stemberger, 1979",N,EcoAnalysts Inc.,EcoAnalysts,mhill,"",,legacyData,20231226T235337Z,RELEASE-2024
bcd0571e-cec6-48db-8a11-d9b658e0eb94,D03,BARC,BARC.AOS.littoral1,2015-02-18T17:00Z,2015-04-13,BARC.20150218.TOW.2,,,,TRISIM,Y,Trichocerca similis,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Trichocercidae,,,"",N,0.175,0.188,0.184,,7,coarse,500,116,30,N,condition OK,Y,,"Stemberger, 1979",N,EcoAnalysts Inc.,EcoAnalysts,mhill,"",,legacyData,20231226T235337Z,RELEASE-2024
cf462664-79a1-4b41-aceb-cd29c91c243b,D03,BARC,BARC.AOS.buoy.c0,2015-02-18T17:00Z,2015-04-13,BARC.20150218.TOW.1,,,,COPSP,Y,Copepoda sp.,nauplii,subclass,Arthropoda,Crustacea,Maxillopoda,,Copepoda,"","","","",,"",,,"",Y,0.112,0.225,0.148,,1371,coarse,500,88,7834,N,condition OK,Y,,"Dodson et al., 2010",N,EcoAnalysts Inc.,EcoAnalysts,mhill,"",,legacyData,20231226T235337Z,RELEASE-2024
e28c5829-37e1-4c68-8b41-c64489b9a2d9,D03,BARC,BARC.AOS.buoy.c0,2015-02-18T17:00Z,2015-04-13,BARC.20150218.TOW.1,,,,HESAUG,Y,Hesperodiaptomus augustaensis,"",species,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,"",,Diaptomidae,,,"",N,1.025,1.125,1.09,,44,coarse,500,88,251,N,condition OK,Y,,"Dodson et al., 2010",N,EcoAnalysts Inc.,EcoAnalysts,mhill,"",,legacyData,20231226T235337Z,RELEASE-2024
76fc3263-2247-40fc-a30c-249654b7d5ec,D03,BARC,BARC.AOS.buoy.c0,2015-02-18T17:00Z,2015-04-13,BARC.20150218.TOW.1,,,,CALSP1,Y,Calanoida sp.,copepodites,order,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,"",,"",,,"",N,0.425,0.9,0.602,,72,coarse,500,88,411,N,condition OK,Y,,"Dodson et al., 2010",N,EcoAnalysts Inc.,EcoAnalysts,mhill,"",,legacyData,20231226T235337Z,RELEASE-2024
d75cb76e-4adf-4366-ab97-7ed2091d1869,D03,BARC,BARC.AOS.littoral1,2015-02-18T17:00Z,2015-04-13,BARC.20150218.TOW.2,,,,CYCSP,Y,Cyclopoida sp.,copepodites,order,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Podoplea,Cyclopoida,"",,"",,,"",N,0.425,0.55,0.462,,6,coarse,500,116,26,N,condition OK,Y,,"Dodson et al., 2010",N,EcoAnalysts Inc.,EcoAnalysts,mhill,"",,legacyData,20231226T235337Z,RELEASE-2024
8668b3fa-c0c0-448f-b980-41ba0c983099,D03,BARC,BARC.AOS.buoy.c0,2015-02-18T17:00Z,2015-04-13,BARC.20150218.TOW.1,,,,SKIMIS,Y,Skistodiaptomus mississippiensis,"",species,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,"",,Diaptomidae,,,"",N,1,1.075,1.042,,31,coarse,500,88,177,N,condition OK,Y,,"Dodson et al., 2010",N,EcoAnalysts Inc.,EcoAnalysts,mhill,"",,legacyData,20231226T235337Z,RELEASE-2024
ba4af64f-aa9c-4e61-978e-694a34ec80b2,D03,BARC,BARC.AOS.littoral1,2015-02-18T17:00Z,2015-04-13,BARC.20150218.TOW.2,,,,MONBUL,Y,Monostyla bulla,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Lecanidae,,,"",N,0.112,0.112,0.112,,10,coarse,500,116,43,N,condition OK,Y,,"Stemberger, 1979",N,EcoAnalysts Inc.,EcoAnalysts,mhill,"",,legacyData,20231226T235337Z,RELEASE-2024
07156407-3b52-4702-b3d9-8aa90e4e626e,D03,BARC,BARC.AOS.littoral2,2015-02-18T17:00Z,2015-04-13,BARC.20150218.SCHINDLER.3,,,,COPSP,Y,Copepoda sp.,nauplii,subclass,Arthropoda,Crustacea,Maxillopoda,,Copepoda,"","","","",,"",,,"",Y,0.088,0.275,0.148,,45,coarse,500,500,45,N,condition OK,Y,,"Dodson et al., 2010",N,EcoAnalysts Inc.,EcoAnalysts,mhill,"",,legacyData,20231226T235337Z,RELEASE-2024
518a991d-e59b-4424-86a8-3318257f4cac,D03,BARC,BARC.AOS.littoral1,2015-02-18T17:00Z,2015-04-13,BARC.20150218.TOW.2,,,,SKIMIS,Y,Skistodiaptomus mississippiensis,"",species,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,"",,Diaptomidae,,,"",N,0.925,1.075,1.005,,32,coarse,500,116,138,N,condition OK,Y,,"Dodson et al., 2010",N,EcoAnalysts Inc.,EcoAnalysts,mhill,"",,legacyData,20231226T235337Z,RELEASE-2024
15bfbb8c-ae3a-4c78-9c5e-e70deea1784a,D03,BARC,BARC.AOS.littoral1,2015-02-18T17:00Z,2015-04-13,BARC.20150218.TOW.2,,,,ROTSP,Y,Rotifera sp.,"",phylum,Rotifera,"","",,"","","","","",,"",,,"",N,0.225,0.275,0.248,,7,coarse,500,116,30,N,condition OK,Y,,"Stemberger, 1979",N,EcoAnalysts Inc.,EcoAnalysts,mhill,"",,legacyData,20231226T235337Z,RELEASE-2024
f369f2ae-bd11-44f6-a9f6-e7774fe00cca,D03,BARC,BARC.AOS.littoral1,2015-07-01T16:00Z,2016-08-04,BARC.20150701.SCHINDLER.2,,,,SYNSP8,Y,Synchaeta sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Synchaetidae,,,"","",0.075,0.1,0.088,,12,coarse,,,,N,other (specified in remarks),N,,Stemberger 1979,N,EcoAnalysts Inc.,,D. Drumm,Percent Subbed measured by weight not volume. 8 lost; not measured;subsamplePercent = 1,,legacyData,20231226T232535Z,RELEASE-2024
c9a2ccc5-428f-4fd3-8eb8-819aa5a6a893,D03,BARC,BARC.AOS.buoy.c0,2015-07-01T16:00Z,2016-08-03,BARC.20150701.TOW.1,,,,ASPPRI,Y,Asplanchna priodonta,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Asplanchnidae,,,"","",,,,,2,coarse,,,,N,"damaged, affecting measurement",Y,,Stemberger 1979,N,EcoAnalysts Inc.,,D. Drumm,Percent Subbed measured by weight not volume. lost; not measured;subsamplePercent = 0.01,,legacyData,20231226T232535Z,RELEASE-2024
6c8c67ac-8101-4607-819e-54c461a1e8f4,D03,BARC,BARC.AOS.littoral2,2015-07-01T16:00Z,2016-08-10,BARC.20150701.SCHINDLER.3,,,,TROPRA1,Y,Tropocyclops prasinus mexicanus,"",subspecies,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Podoplea,Cyclopoida,"",,Cyclopidae,,,mexicanus,"",0.4,0.49,0.445,,2,coarse,,,,N,other (specified in remarks),N,,Dodson et al. 2010,N,EcoAnalysts Inc.,,D. Drumm,Percent Subbed measured by weight not volume.;subsamplePercent = 1,,legacyData,20231226T232535Z,RELEASE-2024
e8f15db0-05fb-429c-a9cb-dc6ab8805c3f,D03,BARC,BARC.AOS.buoy.c0,2015-07-01T16:00Z,2016-08-03,BARC.20150701.TOW.1,,,,SKIMIS,Y,Skistodiaptomus mississippiensis,"",species,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,"",,Diaptomidae,,,"","",0.75,0.938,0.85,,11,coarse,,,,N,other (specified in remarks),Y,,Dodson et al. 2010,N,EcoAnalysts Inc.,,D. Drumm,Percent Subbed measured by weight not volume.;subsamplePercent = 0.01,,legacyData,20231226T232535Z,RELEASE-2024
4814753c-9e16-486d-b6d5-3b2ce4d78344,D03,BARC,BARC.AOS.buoy.c0,2015-07-01T16:00Z,2016-08-03,BARC.20150701.TOW.1,,,,SYNSP8,Y,Synchaeta sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Synchaetidae,,,"","",0.1,0.112,0.106,,9,coarse,,,,N,other (specified in remarks),Y,,Stemberger 1979,N,EcoAnalysts Inc.,,D. Drumm,Percent Subbed measured by weight not volume. 7 lost; not measured;subsamplePercent = 0.01,,legacyData,20231226T232535Z,RELEASE-2024
65437b9b-0e0e-44c9-9790-358d1b2596cf,D03,BARC,BARC.AOS.buoy.c0,2015-07-01T16:00Z,2016-08-03,BARC.20150701.TOW.1,,,,GASSTY,Y,Gastropus stylifer,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Gastropodidae,,,"","",0.1,0.1,0.1,,2,coarse,,,,N,other (specified in remarks),Y,,Stemberger 1979,N,EcoAnalysts Inc.,,D. Drumm,Percent Subbed measured by weight not volume.;subsamplePercent = 0.01,,legacyData,20231226T232535Z,RELEASE-2024
608d23bf-a698-4f1b-80a0-c0a1c0da05f1,D03,BARC,BARC.AOS.littoral2,2015-07-01T16:00Z,2016-08-10,BARC.20150701.SCHINDLER.3,,,,CYCSP,Y,Cyclopoida sp.,copepodites,order,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Podoplea,Cyclopoida,"",,"",,,"","",0.22,0.35,0.269,,13,coarse,,,,N,other (specified in remarks),N,,Dodson et al. 2010,N,EcoAnalysts Inc.,,D. Drumm,Percent Subbed measured by weight not volume.;subsamplePercent = 1,,legacyData,20231226T232535Z,RELEASE-2024
f199ed9b-4306-4f8b-89e4-9a255efef5db,D03,BARC,BARC.AOS.buoy.c0,2015-07-01T16:00Z,2016-08-03,BARC.20150701.TOW.1,,,,TROPRA1,Y,Tropocyclops prasinus mexicanus,"",subspecies,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Podoplea,Cyclopoida,"",,Cyclopidae,,,mexicanus,"",0.375,0.375,0.375,,1,coarse,,,,N,other (specified in remarks),Y,,Dodson et al. 2010,N,EcoAnalysts Inc.,,D. Drumm,Percent Subbed measured by weight not volume.;subsamplePercent = 0.01,,legacyData,20231226T232535Z,RELEASE-2024
21743fec-3dfb-42d0-a4a9-1ac44c865e6d,D03,BARC,BARC.AOS.littoral2,2015-07-01T16:00Z,2016-08-10,BARC.20150701.SCHINDLER.3,,,,TRISP31,Y,Trichocerca sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Trichocercidae,,,"","",0.11,0.18,0.133,0.04,7,coarse,,,,N,other (specified in remarks),N,,Stemberger 1979,N,EcoAnalysts Inc.,,D. Drumm,Percent Subbed measured by weight not volume.;subsamplePercent = 1,,legacyData,20231226T232535Z,RELEASE-2024
0f19ad59-782a-4103-a35e-bb645edd7654,D03,BARC,BARC.AOS.littoral1,2015-07-01T16:00Z,2016-08-04,BARC.20150701.SCHINDLER.2,,,,KERTAU,Y,Keratella taurocephala,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Brachionidae,,,"","",0.138,0.188,0.159,,34,coarse,,,,N,other (specified in remarks),N,,Stemberger 1979,N,EcoAnalysts Inc.,,D. Drumm,Percent Subbed measured by weight not volume.;subsamplePercent = 1,,legacyData,20231226T232535Z,RELEASE-2024
2c7263fc-7684-434d-ba43-9d2ff89b8109,D03,BARC,BARC.AOS.littoral1,2015-07-01T16:00Z,2016-08-04,BARC.20150701.SCHINDLER.2,,,,LECUNG,Y,Lecane ungulata,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Lecanidae,,,"","",,,,,1,coarse,,,,N,"damaged, affecting measurement",N,,Stemberger 1979,N,EcoAnalysts Inc.,,D. Drumm,Percent Subbed measured by weight not volume. lost; not measured;subsamplePercent = 1,,legacyData,20231226T232535Z,RELEASE-2024
35626237-aa3d-4973-9058-4be044982332,D03,BARC,BARC.AOS.littoral1,2015-07-01T16:00Z,2016-08-04,BARC.20150701.SCHINDLER.2,,,,GASSTY,Y,Gastropus stylifer,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Gastropodidae,,,"","",,,,,3,coarse,,,,N,"damaged, affecting measurement",N,,Stemberger 1979,N,EcoAnalysts Inc.,,D. Drumm,Percent Subbed measured by weight not volume. lost; not measured;subsamplePercent = 1,,legacyData,20231226T232535Z,RELEASE-2024
1a06b9fb-bd0b-4997-aac9-25d0d5ea6e14,D03,BARC,BARC.AOS.buoy.c0,2015-07-01T16:00Z,2016-08-03,BARC.20150701.TOW.1,,,,LECMIR,Y,Lecane mira,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Lecanidae,,,"","",0.112,0.112,0.112,,1,coarse,,,,N,other (specified in remarks),Y,,Stemberger 1979,N,EcoAnalysts Inc.,,D. Drumm,Percent Subbed measured by weight not volume.;subsamplePercent = 0.01,,legacyData,20231226T232535Z,RELEASE-2024
2d1ac7e3-62f5-4cea-8200-ff5741dea03b,D03,BARC,BARC.AOS.buoy.c0,2015-07-01T16:00Z,2016-08-03,BARC.20150701.TOW.1,,,,ARCFLO,Y,Arctodiaptomus floridanus,"",species,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Gymnoplea,Calanoida,"",,Diaptomidae,,,"","",0.8,0.812,0.806,,6,coarse,,,,N,other (specified in remarks),Y,,Dodson et al. 2010,N,EcoAnalysts Inc.,,D. Drumm,Percent Subbed measured by weight not volume. 4 damaged; not measured;subsamplePercent = 0.01,,legacyData,20231226T232535Z,RELEASE-2024
d5ecf34d-5b05-4f8a-96b8-3da7b671582e,D03,BARC,BARC.AOS.littoral2,2015-07-01T16:00Z,2016-08-10,BARC.20150701.SCHINDLER.3,,,,MACSP4,Y,Macrothricidae sp.,"",family,Arthropoda,Crustacea,Branchiopoda,,Phyllopoda,"","",Diplostraca,Anomopoda,,Macrothricidae,,,"","",0.34,0.34,0.34,,1,coarse,,,,N,other (specified in remarks),Y,,Pennak 1989,N,EcoAnalysts Inc.,,D. Drumm,Percent Subbed measured by weight not volume.;subsamplePercent = 1,,legacyData,20231226T232535Z,RELEASE-2024
d08f0882-94b1-4256-aed8-d0f86725c993,D03,BARC,BARC.AOS.littoral2,2015-07-01T16:00Z,2016-08-10,BARC.20150701.SCHINDLER.3,,,,SYNSP8,Y,Synchaeta sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Synchaetidae,,,"","",0.08,0.1,0.094,,14,coarse,,,,N,other (specified in remarks),Y,,Stemberger 1979,N,EcoAnalysts Inc.,,D. Drumm,Percent Subbed measured by weight not volume.;subsamplePercent = 1,,legacyData,20231226T232535Z,RELEASE-2024
954c01f2-5e69-4424-932c-2d666c8dcb82,D03,BARC,BARC.AOS.littoral1,2015-07-01T16:00Z,2016-08-04,BARC.20150701.SCHINDLER.2,,,,COPSP,Y,Copepoda sp.,nauplii,subclass,Arthropoda,Crustacea,Maxillopoda,,Copepoda,"","","","",,"",,,"",Y,0.188,0.25,0.211,,414,coarse,,,,N,other (specified in remarks),N,,Dodson et al. 2010,N,EcoAnalysts Inc.,,D. Drumm,Percent Subbed measured by weight not volume.;subsamplePercent = 1,,legacyData,20231226T232535Z,RELEASE-2024
d3d31365-9d78-4979-9714-07b63950ea3b,D03,BARC,BARC.AOS.littoral1,2015-07-01T16:00Z,2016-08-04,BARC.20150701.SCHINDLER.2,,,,TROPRA1,Y,Tropocyclops prasinus mexicanus,"",subspecies,Arthropoda,Crustacea,Maxillopoda,,Copepoda,Neocopepoda,Podoplea,Cyclopoida,"",,Cyclopidae,,,mexicanus,"",0.4,0.5,0.456,,4,coarse,,,,N,other (specified in remarks),N,,Dodson et al. 2010,N,EcoAnalysts Inc.,,D. Drumm,Percent Subbed measured by weight not volume. 4 lost; not measured;subsamplePercent = 1,,legacyData,20231226T232535Z,RELEASE-2024
ca43904f-1e54-4365-91ee-298b1241f963,D03,BARC,BARC.AOS.littoral2,2015-07-01T16:00Z,2016-08-10,BARC.20150701.SCHINDLER.3,,,,MONSP8,Y,Monostyla sp.,"",genus,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Lecanidae,,,"","",0.1,0.1,0.1,,2,coarse,,,,N,other (specified in remarks),Y,,Stemberger 1979,N,EcoAnalysts Inc.,,D. Drumm,Percent Subbed measured by weight not volume.;subsamplePercent = 1,,legacyData,20231226T232535Z,RELEASE-2024
08968cea-5e10-44b6-8481-83c328addf91,D03,BARC,BARC.AOS.littoral2,2015-07-01T16:00Z,2016-08-10,BARC.20150701.SCHINDLER.3,,,,KERTAU,Y,Keratella taurocephala,"",species,Rotifera,"",Monogonta,,Monogononta,"",Pseudotrocha,Ploima,"",,Brachionidae,,,"","",0.14,0.17,0.152,,104,coarse,,,,N,other (specified in remarks),N,,Stemberger 1979,N,EcoAnalysts Inc.,,D. Drumm,Percent Subbed measured by weight not volume.;subsamplePercent = 1,,legacyData,20231226T232535Z,RELEASE-2024
