uid,domainID,siteID,namedLocation,decimalLatitude,decimalLongitude,coordinateUncertainty,additionalCoordUncertainty,geodeticDatum,elevation,elevationUncertainty,aquaticSiteType,startDate,collectDate,eventID,boutNumber,sampleID,sampleCode,sampleCondition,samplingProtocolVersion,samplingImpractical,biophysicalCriteria,affectedByWind,samplerType,sampleNumber,towsTrapsNumber,towsTrapsVolume,zooDepth1,zooDepth2,zooDepth3,remarks,recordedBy,collectedBy,dataQF,publicationDate,release
9518bad5-3732-474d-8f50-155d4a37c6ae,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,WGS84,27,10,lake,2021-02-10T14:06Z,2021-02-10T14:06Z,BARC.20210210,1,BARC.20210210.TOWNET.2,A00000132212,,NEON.DOC.001194vF,,OK - no known exceptions,N,tow net,2,2,657,4.5,4.5,,,0000-0003-1571-3196,0000-0001-6607-7236,,20231228T000113Z,RELEASE-2024
b3243a1b-510e-4995-aabf-1c10738e52ec,D03,BARC,BARC.AOS.littoral1,29.677479,-82.00771,1.1,10,WGS84,26,1,lake,2021-02-10T14:06Z,2021-02-10T14:06Z,BARC.20210210,1,BARC.20210210.SCHINDLER.1,A00000132211,,NEON.DOC.001194vF,,OK - no known exceptions,N,Schindler-Patalas,1,2,24,0.5,1.9,,,0000-0003-1571-3196,0000-0001-6607-7236,,20231228T000113Z,RELEASE-2024
a7b0d071-1361-454b-9b28-a48b288e29e5,D03,BARC,BARC.AOS.littoral2,29.674748,-82.008401,1.1,10,WGS84,27.1,1,lake,2021-02-10T14:06Z,2021-02-10T14:06Z,BARC.20210210,1,BARC.20210210.SCHINDLER.3,A00000132213,,NEON.DOC.001194vF,,OK - no known exceptions,N,Schindler-Patalas,3,2,24,0.5,1.4,,,0000-0003-1571-3196,0000-0001-6607-7236,,20231228T000113Z,RELEASE-2024
e7c22c41-13a7-4a53-90b5-0630b6d027d4,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,WGS84,27,10,lake,2021-07-13T14:56Z,2021-07-13T14:56Z,BARC.20210713,2,BARC.20210713.TOWNET.2,A00000132757,,NEON.DOC.001194vF,,OK - no known exceptions,N,tow net,2,2,730,5,5,,,0000-0002-7940-8177,0000-0001-9335-3304,,20231228T000008Z,RELEASE-2024
ef11e30b-69db-4c69-81d2-c9309badb6be,D03,BARC,BARC.AOS.littoral2,29.674748,-82.008401,1.1,10,WGS84,27.1,1,lake,2021-07-13T14:56Z,2021-07-13T14:56Z,BARC.20210713,2,BARC.20210713.SCHINDLER.1,A00000132741,,NEON.DOC.001194vF,,OK - no known exceptions,N,Schindler-Patalas,1,2,24,0.5,1.2,,,0000-0002-7940-8177,0000-0001-9335-3304,,20231228T000008Z,RELEASE-2024
e6284f32-f3ae-49a6-8121-8e29a237fd57,D03,BARC,BARC.AOS.littoral1,29.677479,-82.00771,1.1,10,WGS84,26,1,lake,2021-07-13T14:56Z,2021-07-13T14:56Z,BARC.20210713,2,BARC.20210713.SCHINDLER.3,A00000132742,,NEON.DOC.001194vF,,OK - no known exceptions,N,Schindler-Patalas,3,2,24,0.5,1.5,,,0000-0002-7940-8177,0000-0001-9335-3304,,20231228T000008Z,RELEASE-2024
cb563ad8-0f75-4fe3-a9c4-be6ed1075bce,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,WGS84,27,10,lake,2021-11-02T17:42Z,2021-11-02T17:42Z,BARC.20211102,3,BARC.20211102.TOWNET.1,A00000132926,,NEON.DOC.001194vJ,,OK - no known exceptions,N,tow net,1,1,328.5,4.5,,,,0000-0001-9076-6525,0000-0001-9076-6525,,20231228T002440Z,RELEASE-2024
7385a4cc-8123-4d8c-9394-13abfb314b3b,D03,BARC,BARC.AOS.littoral2,29.674748,-82.008401,1.1,10,WGS84,27.1,1,lake,2021-11-02T17:42Z,2021-11-02T17:42Z,BARC.20211102,3,BARC.20211102.SCHINDLER.3,A00000132951,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,3,2,24,0.5,1,,,0000-0001-9076-6525,0000-0001-9076-6525,,20231228T002440Z,RELEASE-2024
2cec02d1-a5ac-40fc-923f-627e197925bd,D03,BARC,BARC.AOS.littoral1,29.677479,-82.00771,1.1,10,WGS84,26,1,lake,2021-11-02T17:42Z,2021-11-02T17:42Z,BARC.20211102,3,BARC.20211102.SCHINDLER.2,A00000132952,,NEON.DOC.001194vJ,,OK - no known exceptions,N,Schindler-Patalas,2,2,24,0.5,1.4,,,0000-0001-9076-6525,0000-0001-9076-6525,,20231228T002440Z,RELEASE-2024
d632de35-b343-4c3c-b921-1063216851cc,D03,BARC,BARC.AOS.littoral1,29.677479,-82.00771,1.1,10,WGS84,26,1,lake,2022-02-16T14:25Z,2022-02-16T14:25Z,BARC.20220216,1,BARC.20220216.SCHINDLER.2,A00000316685,,NEON.DOC.001194vJ,,OK - within bout window,Y,Schindler-Patalas,2,3,36,0.5,1.4,2.3,Max depth 2.8m,0000-0002-0425-3262,0000-0001-9076-6525,,20231229T044751Z,PROVISIONAL
c524d9c6-dc5d-4f78-ae9c-1d381c1c7f0d,D03,BARC,BARC.AOS.littoral2,29.674748,-82.008401,1.1,10,WGS84,27.1,1,lake,2022-02-16T14:25Z,2022-02-16T14:25Z,BARC.20220216,1,BARC.20220216.SCHINDLER.3,A00000316701,,NEON.DOC.001194vJ,,OK - within bout window,Y,Schindler-Patalas,3,3,36,0.5,1.4,2.2,Max depth 2.7m,0000-0002-0425-3262,0000-0001-9076-6525,,20231229T044751Z,PROVISIONAL
c84971f0-56d3-4f6b-8cdf-6a1014684ad0,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,WGS84,27,10,lake,2022-02-16T14:25Z,2022-02-16T14:25Z,BARC.20220216,1,BARC.20220216.TOWNET.1,A00000316702,,NEON.DOC.001194vJ,,OK - within bout window,N,tow net,1,2,627.8,4.3,4.3,,"",0000-0002-0425-3262,0000-0001-9076-6525,,20231229T044751Z,PROVISIONAL
21df0131-7956-4af6-8a05-910e4400f10b,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,WGS84,27,10,lake,2022-07-11T14:26Z,2022-07-11T14:26Z,BARC.20220711,2,BARC.20220711.TOWNET.1,A00000174020,OK,NEON.DOC.001194vJ,,OK - within bout window,N,tow net,1,2,744.6,5.1,5.1,,"",0000-0002-0425-3262,0000-0001-5871-8742,,20231229T055016Z,PROVISIONAL
e0e39b60-5754-4226-b6ee-3dee195a7ada,D03,BARC,BARC.AOS.littoral1,29.677479,-82.00771,1.1,10,WGS84,26,1,lake,2022-07-11T14:26Z,2022-07-11T14:26Z,BARC.20220711,2,BARC.20220711.SCHINDLER.2,A00000174018,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,2,2,24,0.5,0.6,,63um mesh part of Schindler-patalas fell apart after completing the first sample at this point (DNA). Modified method was used as follows for the rest of the samples. The hole on the side of the Schindler where the net and dolphin bucket attach was sealed with layered plastic bags. The water was collected in the Schindler as normal but then it was drained through the bottom into the 63um mesh tow net and from there rinsed into the sample bottle.,0000-0002-0425-3262,0000-0001-5871-8742,,20231229T055016Z,PROVISIONAL
14f8a410-09ed-45e4-a772-0f0f0cde3d98,D03,BARC,BARC.AOS.littoral2,29.674748,-82.008401,1.1,10,WGS84,27.1,1,lake,2022-07-11T14:26Z,2022-07-11T14:26Z,BARC.20220711,2,BARC.20220711.SCHINDLER.3,A00000174023,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,3,3,36,0.5,1.3,2.1,Modified Schindler patalas method used. See L1 tax sample remarks.,0000-0002-0425-3262,0000-0001-5871-8742,,20231229T055016Z,PROVISIONAL
ab9e00cc-cabc-44c3-81fa-d05d0685a47f,D03,BARC,BARC.AOS.littoral2,29.674748,-82.008401,1.1,10,WGS84,27.1,1,lake,2022-11-01T14:27Z,2022-11-01T14:27Z,BARC.20221101,3,BARC.20221101.SCHINDLER.3,A00000174778,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,3,3,36,0.5,1.3,2.1,,0000-0002-0425-3262,0000-0001-5871-8742,,20231229T052138Z,PROVISIONAL
2f7356de-51d0-4c69-8b41-a26faf192bd7,D03,BARC,BARC.AOS.littoral1,29.677479,-82.00771,1.1,10,WGS84,26,1,lake,2022-11-01T14:27Z,2022-11-01T14:27Z,BARC.20221101,3,BARC.20221101.SCHINDLER.2,A00000174777,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,2,3,36,0.5,1.3,2,,0000-0002-0425-3262,0000-0001-5871-8742,,20231229T052138Z,PROVISIONAL
510f1b45-b0bf-447b-88c4-d4e96329ebf4,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,WGS84,27,10,lake,2022-11-01T14:27Z,2022-11-01T14:27Z,BARC.20221101,3,BARC.20221101.TOWNET.1,A00000174726,OK,NEON.DOC.001194vJ,,OK - within bout window,N,tow net,1,2,642.4,4.4,4.4,,,0000-0002-0425-3262,0000-0001-5871-8742,,20231229T052138Z,PROVISIONAL
7a4039e9-9d88-45c1-9300-2552aacb9a93,D03,BARC,BARC.AOS.littoral1,29.677479,-82.00771,1.1,10,WGS84,26,1,lake,2023-02-07T13:53Z,2023-02-07T13:53Z,BARC.20230207,1,BARC.20230207.SCHINDLER.2,A00000176144,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,2,2,24,0.5,0.8,,,0000-0002-0425-3262,0000-0001-5871-8742,,20231229T160440Z,PROVISIONAL
3cb93f15-b48e-4fb0-a22c-b04972af0fd9,D03,BARC,BARC.AOS.littoral2,29.674748,-82.008401,1.1,10,WGS84,27.1,1,lake,2023-02-07T13:53Z,2023-02-07T13:53Z,BARC.20230207,1,BARC.20230207.SCHINDLER.3,A00000176145,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,3,2,24,0.5,1.4,,,0000-0002-0425-3262,0000-0001-5871-8742,,20231229T160440Z,PROVISIONAL
7e3dbc6c-1c33-4f3b-98c5-e1f820fb6dba,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,WGS84,27,10,lake,2023-02-07T13:53Z,2023-02-07T13:53Z,BARC.20230207,1,BARC.20230207.TOWNET.1,A00000176143,OK,NEON.DOC.001194vJ,,OK - within bout window,N,tow net,1,2,642.4,4.4,4.4,,,0000-0002-0425-3262,0000-0001-5871-8742,,20231229T160440Z,PROVISIONAL
449a4934-f9fe-40e0-907a-7dd7a63fe17e,D03,BARC,BARC.AOS.littoral1,29.677479,-82.00771,1.1,10,WGS84,26,1,lake,2023-06-28T17:02Z,2023-06-28T17:02Z,BARC.20230628,2,BARC.20230628.SCHINDLER.2,A00000178731,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,2,3,36,0.5,1.4,2.3,,0009-0002-5194-7475,0000-0002-0425-3262,,20231229T155735Z,PROVISIONAL
cac15360-b65e-47ad-a9c6-ee509c509280,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,WGS84,27,10,lake,2023-06-28T17:02Z,2023-06-28T17:02Z,BARC.20230628,2,BARC.20230628.TOWNET.1,A00000178737,OK,NEON.DOC.001194vJ,,OK - within bout window,N,tow net,1,2,627.8,4.3,4.3,,,0009-0002-5194-7475,0000-0002-0425-3262,,20231229T155735Z,PROVISIONAL
00406d21-c839-4e79-9442-cfa974af543d,D03,BARC,BARC.AOS.littoral2,29.674748,-82.008401,1.1,10,WGS84,27.1,1,lake,2023-06-28T17:02Z,2023-06-28T17:02Z,BARC.20230628,2,BARC.20230628.SCHINDLER.3,A00000178726,OK,NEON.DOC.001194vJ,,OK - within bout window,N,Schindler-Patalas,3,2,24,0.5,1.1,,,0009-0002-5194-7475,0000-0002-0425-3262,,20231229T155735Z,PROVISIONAL
ecbe0625-2b2e-4c8e-ab17-dce1ce5899ed,D03,BARC,BARC.AOS.littoral2,29.674748,-82.008401,1.1,10,WGS84,27.1,1,lake,2023-11-01T14:39Z,2023-11-01T14:39Z,BARC.20231101,3,BARC.20231101.SCHINDLER.3,A00000179611,OK,NEON.DOC.001194vK,,OK - within bout window,N,Schindler-Patalas,3,3,36,0.5,1.1,1.7,,0000-0001-5871-8742,0000-0002-0425-3262,,20231229T163534Z,PROVISIONAL
5ad49673-6f3f-4d69-889d-002181c7d058,D03,BARC,BARC.AOS.littoral1,29.677479,-82.00771,1.1,10,WGS84,26,1,lake,2023-11-01T14:39Z,2023-11-01T14:39Z,BARC.20231101,3,BARC.20231101.SCHINDLER.2,A00000179594,OK,NEON.DOC.001194vK,,OK - within bout window,N,Schindler-Patalas,2,3,36,0.5,1.2,1.9,,0000-0001-5871-8742,0000-0002-0425-3262,,20231229T163534Z,PROVISIONAL
668c1555-21a6-431b-a137-2ae4b04e740a,D03,BARC,BARC.AOS.buoy.c0,29.675982,-82.008414,10,10,WGS84,27,10,lake,2023-11-01T14:39Z,2023-11-01T14:39Z,BARC.20231101,3,BARC.20231101.TOWNET.1,A00000179593,OK,NEON.DOC.001194vK,,OK - within bout window,N,tow net,1,2,613.2,4.2,4.2,,,0000-0001-5871-8742,0000-0002-0425-3262,,20231229T163534Z,PROVISIONAL
86069841-7274-4208-9f68-8a91a9ad073f,D03,SUGG,SUGG.AOS.littoral1,29.685093,-82.018412,1.1,10,WGS84,30.2,1,lake,2014-07-18T16:00Z,2014-07-18T16:00Z,SUGG.20140718,2,SUGG.IN.20140718.ZOO,,,NEON.DOC.001194vC,,,,Schindler-Patalas,2,3,36,0.5,1,1.5,"",arubin@field-ops.org,cfoster@neoninc.org,legacyData,20231226T222141Z,RELEASE-2024
67ea9600-fb95-4181-9581-9c23334e96b7,D03,SUGG,SUGG.AOS.littoral2,29.687601,-82.020598,1.1,10,WGS84,30.3,1,lake,2014-07-18T16:00Z,2014-07-18T16:00Z,SUGG.20140718,2,SUGG.OUT.20140718.ZOO,,,NEON.DOC.001194vC,,,,Schindler-Patalas,3,3,36,0.5,1,1.5,"",arubin@field-ops.org,cfoster@neoninc.org,legacyData,20231226T222141Z,RELEASE-2024
2038e50f-908c-471c-b80d-141076adb143,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,WGS84,30,10,lake,2014-07-18T16:00Z,2014-07-18T16:00Z,SUGG.20140718,2,SUGG.BOUY.20140718.ZOO,,,NEON.DOC.001194vC,,,,Schindler-Patalas,1,4,48,0.5,1,1.5,depth 4 = 2m,arubin@field-ops.org,cfoster@neoninc.org,legacyData,20231226T222141Z,RELEASE-2024
56990794-2d0b-4508-8c48-22dbf599576b,D03,SUGG,SUGG.AOS.littoral2,29.687601,-82.020598,1.1,,WGS84,30.3,1,lake,2014-10-29T16:00Z,2014-10-29T16:00Z,SUGG.20141029,3,SUGG.20141029.SAMPLINGIMPRACTICAL.3,,,NEON.DOC.001194vC,logistical,other,,,3,,,,,,early sampling bout not completed,sparker@battelleecology.org,sparker@battelleecology.org,legacyData,20231226T224848Z,RELEASE-2024
3b4b7759-4809-4620-a548-4ab42375caa6,D03,SUGG,SUGG.AOS.littoral1,29.685093,-82.018412,1.1,,WGS84,30.2,1,lake,2014-10-29T16:00Z,2014-10-29T16:00Z,SUGG.20141029,3,SUGG.20141029.SAMPLINGIMPRACTICAL.2,,,NEON.DOC.001194vC,logistical,other,,,2,,,,,,early sampling bout not completed,sparker@battelleecology.org,sparker@battelleecology.org,legacyData,20231226T224848Z,RELEASE-2024
bf7455cf-8497-45bf-8157-726b485b0a43,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,,WGS84,30,10,lake,2014-10-29T16:00Z,2014-10-29T16:00Z,SUGG.20141029,3,SUGG.20141029.SAMPLINGIMPRACTICAL.1,,,NEON.DOC.001194vC,logistical,other,,,1,,,,,,early sampling bout not completed,sparker@battelleecology.org,sparker@battelleecology.org,legacyData,20231226T224848Z,RELEASE-2024
bed5fa68-f59f-48de-ac2e-6ded92aa5963,D03,SUGG,SUGG.AOS.littoral1,29.685093,-82.018412,1.1,10,WGS84,30.2,1,lake,2015-02-18T17:00Z,2015-02-18T17:00Z,SUGG.20150218,1,SUGG.20150218.SCHINDLER.2,,,NEON.DOC.001194vC,,,,Schindler-Patalas,2,2,24,0.5,1.5,,,jeells@neoninc.org,cfoster@neoninc.org,legacyData,20231226T235315Z,RELEASE-2024
45830c00-529d-42a1-8843-1442e0e45587,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,WGS84,30,10,lake,2015-02-18T17:00Z,2015-02-18T17:00Z,SUGG.20150218,1,SUGG.20150218.SCHINDLER.1,,,NEON.DOC.001194vC,,,,Schindler-Patalas,1,4,48,0.5,1.5,,,jeells@neoninc.org,cfoster@neoninc.org,legacyData,20231226T235315Z,RELEASE-2024
4a471556-19cc-44b0-9019-8c65ed72eba9,D03,SUGG,SUGG.AOS.littoral2,29.687601,-82.020598,1.1,10,WGS84,30.3,1,lake,2015-02-18T17:00Z,2015-02-18T17:00Z,SUGG.20150218,1,SUGG.20150218.SCHINDLER.3,,,NEON.DOC.001194vC,,,,Schindler-Patalas,3,2,24,0.5,1.5,,,jeells@neoninc.org,cfoster@neoninc.org,legacyData,20231226T235315Z,RELEASE-2024
f2c6c1e7-a1e9-4b3d-8140-4f1253f875ef,D03,SUGG,SUGG.AOS.littoral2,29.687601,-82.020598,1.1,10,WGS84,30.3,1,lake,2015-07-08T16:00Z,2015-07-08T16:00Z,SUGG.20150708,2,SUGG.20150708.SCHINDLER.3,,,NEON.DOC.001194vD,,,,Schindler-Patalas,3,2,24,0.5,1.2,,,echartrand@field-ops.org,cfoster@neoninc.org,legacyData,20231226T233634Z,RELEASE-2024
de5deebf-9975-4eff-9c58-7e8f0cf55579,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,WGS84,30,10,lake,2015-07-08T16:00Z,2015-07-08T16:00Z,SUGG.20150708,2,SUGG.20150708.SCHINDLER.1,,,NEON.DOC.001194vD,,,,Schindler-Patalas,1,2,24,0.5,1.5,,,echartrand@field-ops.org,cfoster@neoninc.org,legacyData,20231226T233634Z,RELEASE-2024
e85f6a47-1ef2-4182-9561-8fa7c60df163,D03,SUGG,SUGG.AOS.littoral1,29.685093,-82.018412,1.1,10,WGS84,30.2,1,lake,2015-07-08T16:00Z,2015-07-08T16:00Z,SUGG.20150708,2,SUGG.20150708.SCHINDLER.2,,,NEON.DOC.001194vD,,,,Schindler-Patalas,2,2,24,0.5,1.3,,,echartrand@field-ops.org,cfoster@neoninc.org,legacyData,20231226T233634Z,RELEASE-2024
d2df500b-83f5-4566-8639-f3f3aa0534b0,D03,SUGG,SUGG.AOS.littoral2,29.687601,-82.020598,1.1,10,WGS84,30.3,1,lake,2015-11-10T17:00Z,2015-11-10T17:00Z,SUGG.20151110,3,SUGG.20151110.SCHINDLER.3,,,NEON.DOC.001194vD,,,,Schindler-Patalas,3,2,24,0.5,0.5,,,ksandusky@neoninc.org,cfoster@neoninc.org,legacyData,20231226T234959Z,RELEASE-2024
4f56073d-2366-4949-a9d7-537de75fb163,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,WGS84,30,10,lake,2015-11-10T17:00Z,2015-11-10T17:00Z,SUGG.20151110,3,SUGG.20151110.SCHINDLER.1,,,NEON.DOC.001194vD,,,,Schindler-Patalas,1,2,24,0.5,0.5,,,ksandusky@neoninc.org,cfoster@neoninc.org,legacyData,20231226T234959Z,RELEASE-2024
3a79f29d-0d18-4214-8350-7ffdda830173,D03,SUGG,SUGG.AOS.littoral1,29.685093,-82.018412,1.1,10,WGS84,30.2,1,lake,2015-11-10T17:00Z,2015-11-10T17:00Z,SUGG.20151110,3,SUGG.20151110.SCHINDLER.2,,,NEON.DOC.001194vD,,,,Schindler-Patalas,2,2,24,0.5,0.5,,,ksandusky@neoninc.org,cfoster@neoninc.org,legacyData,20231226T234959Z,RELEASE-2024
40bb5325-c514-4105-93c9-635a1694c10a,D03,SUGG,SUGG.AOS.littoral2,29.687601,-82.020598,1.1,10,WGS84,30.3,1,lake,2016-02-12T17:00Z,2016-02-12T17:00Z,SUGG.20160212,1,SUGG.20160212.SCHINDLER.3,,,NEON.DOC.001194vE,,,,Schindler-Patalas,3,2,24,0.5,1.4,,,tburlingame@neoninc.org,ksandusky@neoninc.org,legacyData,20231227T021220Z,RELEASE-2024
b66a3953-d149-40a0-a729-44b753beb175,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,WGS84,30,10,lake,2016-02-12T17:00Z,2016-02-12T17:00Z,SUGG.20160212,1,SUGG.20160212.SCHINDLER.1,,,NEON.DOC.001194vE,,,,Schindler-Patalas,1,3,36,0.5,1.1,1.8,,tburlingame@neoninc.org,ksandusky@neoninc.org,legacyData,20231227T021220Z,RELEASE-2024
a0feca23-0677-4670-89ee-e13a144a1c17,D03,SUGG,SUGG.AOS.littoral1,29.685093,-82.018412,1.1,10,WGS84,30.2,1,lake,2016-02-12T17:00Z,2016-02-12T17:00Z,SUGG.20160212,1,SUGG.20160212.SCHINDLER.2,,,NEON.DOC.001194vE,,,,Schindler-Patalas,2,2,24,0.5,1.3,,,tburlingame@neoninc.org,ksandusky@neoninc.org,legacyData,20231227T021220Z,RELEASE-2024
6c6b7205-ecd3-4cea-abe6-9879007e07f8,D03,SUGG,SUGG.AOS.littoral2,29.687601,-82.020598,1.1,10,WGS84,30.3,1,lake,2016-07-05T16:00Z,2016-07-05T16:00Z,SUGG.20160705,2,SUGG.20160705.SCHINDLERPATALAS.3,,,NEON.DOC.001194vE,,,,Schindler-Patalas,3,2,24,0.5,1.2,,"",ksandusky@neoninc.org,echartrand@neoninc.org,legacyData,20231227T015215Z,RELEASE-2024
f207a2ae-a904-4f6a-97af-032778e31d0e,D03,SUGG,SUGG.AOS.littoral1,29.685093,-82.018412,1.1,10,WGS84,30.2,1,lake,2016-07-05T16:00Z,2016-07-05T16:00Z,SUGG.20160705,2,SUGG.20160705.SCHINDLERPATALAS.2,,,NEON.DOC.001194vE,,,,Schindler-Patalas,2,2,24,0.5,1.3,,"",ksandusky@neoninc.org,echartrand@neoninc.org,legacyData,20231227T015215Z,RELEASE-2024
25b78a93-5ace-4fe3-bca1-d73a26ee3b61,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,WGS84,30,10,lake,2016-07-05T16:00Z,2016-07-05T16:00Z,SUGG.20160705,2,SUGG.20160705.SCHINDLERPATALAS.1,,,NEON.DOC.001194vE,,,,Schindler-Patalas,1,3,36,0.5,0.7,1.9,sample depth 1.85m,ksandusky@neoninc.org,echartrand@neoninc.org,legacyData,20231227T015215Z,RELEASE-2024
da6d030a-54e4-41f6-b81b-3aafee140828,D03,SUGG,SUGG.AOS.littoral2,29.687601,-82.020598,1.1,10,WGS84,30.3,1,lake,2016-10-31T16:00Z,2016-10-31T16:00Z,SUGG.20161031,3,SUGG.20161031.SCHINDLER.3,,,NEON.DOC.001194vE,,,,Schindler-Patalas,3,2,24,0.5,0.9,,,Ksandusky@neoninc.org,Cproia@field-ops.org,legacyData,20231227T011551Z,RELEASE-2024
96e5db62-0f6a-441b-b788-0b1e5a0549bd,D03,SUGG,SUGG.AOS.littoral1,29.685093,-82.018412,1.1,10,WGS84,30.2,1,lake,2016-10-31T16:00Z,2016-10-31T16:00Z,SUGG.20161031,3,SUGG.20161031.SCHINDLER.2,,,NEON.DOC.001194vE,,,,Schindler-Patalas,2,2,24,0.5,1.2,,,Ksandusky@neoninc.org,Cproia@field-ops.org,legacyData,20231227T011551Z,RELEASE-2024
a8d89591-ee7e-4eb4-b454-0c472aaf98d5,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,WGS84,30,10,lake,2016-10-31T16:00Z,2016-10-31T16:00Z,SUGG.20161031,3,SUGG.20161031.SCHINDLER.1,,,NEON.DOC.001194vE,,,,Schindler-Patalas,1,2,24,0.5,1.5,,,Ksandusky@neoninc.org,Cproia@field-ops.org,legacyData,20231227T011551Z,RELEASE-2024
1755c28b-f509-48de-8a8e-efe03256a60a,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,WGS84,30,10,lake,2017-02-09T17:00Z,2017-02-09T17:00Z,SUGG.20170209,1,SUGG.20170209.SCHINDLER.1,,,NEON.DOC.001194vA,,,,Schindler-Patalas,1,2,24,0.5,1.3,,,echartrand@neoninc.org,jcampbell@neoninc.org,legacyData,20231227T082850Z,RELEASE-2024
a1148b32-cd29-4aee-963f-9614822bef01,D03,SUGG,SUGG.AOS.littoral1,29.685093,-82.018412,1.1,10,WGS84,30.2,1,lake,2017-02-09T17:00Z,2017-02-09T17:00Z,SUGG.20170209,1,SUGG.20170209.SCHINDLER.2,,,NEON.DOC.001194vA,,,,Schindler-Patalas,2,2,24,0.5,1,,,echartrand@neoninc.org,jcampbell@neoninc.org,legacyData,20231227T082850Z,RELEASE-2024
6e2083f0-7daf-4ca0-92ac-5ec883066165,D03,SUGG,SUGG.AOS.littoral2,29.687601,-82.020598,1.1,10,WGS84,30.3,1,lake,2017-02-09T17:00Z,2017-02-09T17:00Z,SUGG.20170209,1,SUGG.20170209.SCHINDLER.3,,,NEON.DOC.001194vA,,,,Schindler-Patalas,3,2,24,0.5,0.8,,,echartrand@neoninc.org,jcampbell@neoninc.org,legacyData,20231227T082850Z,RELEASE-2024
dcd867e1-36ad-4100-8654-feb4ba68ccb9,D03,SUGG,SUGG.AOS.buoy.c0,29.688149,-82.017318,10,10,WGS84,30,10,lake,2017-06-29T13:32Z,2017-06-29T13:32Z,SUGG.20170629,2,SUGG.20170629.SCHINDLER.1,,,NEON.DOC.001194vE,,,,Schindler-Patalas,1,2,24,0.5,2,,,kludwig@field-ops.org,echartrand@neoninc.org,,20231227T060528Z,RELEASE-2024
29562b3c-ccdb-42b4-ac3b-057eca366fac,D03,SUGG,SUGG.AOS.littoral2,29.687601,-82.020598,1.1,10,WGS84,30.3,1,lake,2017-06-29T13:32Z,2017-06-29T13:32Z,SUGG.20170629,2,SUGG.20170629.SCHINDLER.3,,,NEON.DOC.001194vE,,,,Schindler-Patalas,3,2,24,0.5,1.4,,,kludwig@field-ops.org,echartrand@neoninc.org,,20231227T060528Z,RELEASE-2024
8d5ebbd1-55eb-487e-b437-2508382ebbd9,D03,SUGG,SUGG.AOS.littoral1,29.685093,-82.018412,1.1,10,WGS84,30.2,1,lake,2017-06-29T13:32Z,2017-06-29T13:32Z,SUGG.20170629,2,SUGG.20170629.SCHINDLER.2,,,NEON.DOC.001194vE,,,,Schindler-Patalas,2,2,24,0.5,1.6,,,kludwig@field-ops.org,echartrand@neoninc.org,,20231227T060528Z,RELEASE-2024
63803656-7458-4dd5-a2f9-0949a13c7c23,D03,SUGG,SUGG.AOS.littoral2,29.687601,-82.020598,1.1,10,WGS84,30.3,1,lake,2017-11-03T17:54Z,2017-11-03T17:54Z,SUGG.20171103,3,SUGG.20171103.SCHINDLER.3,,,NEON.DOC.001194vF,,,,Schindler-Patalas,3,2,24,0.5,1.2,,,Ksandusky@battelleecology.org,ahugi@battelleecology.org,,20231227T084238Z,RELEASE-2024
54be5ff1-63f0-4147-aa56-913695d06e18,D03,SUGG,SUGG.AOS.littoral1,29.685093,-82.018412,1.1,10,WGS84,30.2,1,lake,2017-11-03T17:54Z,2017-11-03T17:54Z,SUGG.20171103,3,SUGG.20171103.SCHINDLER.2,,,NEON.DOC.001194vF,,,,Schindler-Patalas,2,2,24,0.5,1.5,,,Ksandusky@battelleecology.org,ahugi@battelleecology.org,,20231227T084238Z,RELEASE-2024
